Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20140511,12.4,9.9,6.2,957.48,69.83,5.4,17.3,7.4,5.9,21.6,0,6,4.233,0
20140512,9.4,8.9,6.1,961.69,75.21,6.3,13.5,7,5.1,17.3,1.8,6,7.317,0
20140513,8.7,9,7,963.87,81.21,4.1,13.5,5.8,4.6,12.7,10.4,6,4.883,0
20140514,8.8,8.3,6,971.8,75.17,4.3,12.9,5.7,4.5,11.5,0,6,5.717,0
20140515,8.6,8.2,6.9,975.6,74.79,2.8,13.1,2.5,0.3,10.6,0.4,6,1.967,0
20140516,10,8.7,7.3,972.38,71.96,3.3,13.1,7.2,5.3,8.7,7.4,6,1.233,0
20140517,10.5,10.8,7.8,967.2,85.71,2.6,14.9,7.8,7.5,7.5,1.2,6,2.217,0
20140518,12.2,11.6,5.2,961.8,82.33,2.9,17.6,5.4,3,7.7,0,0,4.4,0
20140519,14.8,12.1,3.8,958.98,75.33,2,23,4.4,2.7,7.2,0,0,7.633,0
20140520,16.6,11.1,2.8,961.78,64.17,1.5,24.6,5.5,2.9,5.7,0,0,12.933,0
20140521,18.1,12.6,4.8,961.28,64.83,2.7,26.2,6.8,4.3,10.5,0,0,13.333,0
20140522,21,14.5,3.3,957.68,62.04,2.8,28.8,10.1,7.4,12.3,0,0,12.767,0
20140523,14.1,13.4,5.8,959.91,83.54,2.9,16.8,9.3,6.9,11.7,3.8,6,2.6,0
20140524,13.9,12.6,2.5,963.15,81.33,3.2,19.9,7.1,5.6,11.3,0,0,9.983,0
20140525,16.5,12.7,4.8,965.7,69.79,3.2,23.9,6,2.7,10.5,0.5,6,9.733,0
20140526,16.8,15.1,7.2,960.77,80.17,2.6,23.5,13.2,12.6,17.7,32.1,6,4.667,0
20140527,13.9,14.4,7.3,958.86,91.13,4.5,17,12,11.1,11.7,10,6,0.25,0
20140528,12.8,12.3,7.8,960.16,83.67,4.3,15.4,10.6,9.8,10.6,0.8,6,0.167,0
20140529,12.1,12.5,7.8,962.31,88.83,2.8,15.5,8.2,8.2,8.7,7.8,6,1.717,0
20140530,8.6,9,5.7,967.48,81.21,2,12.1,2.8,0.3,6.2,0,0,0.917,0
20140531,10.7,9.4,3,968.03,75.58,1.4,18.3,0.8,-0.6,6.9,0,0,8.367,0
20140601,13,10.3,4.3,966.68,71.79,1.6,19.7,5.1,2.6,5.7,0,0,8.85,0
20140602,12.9,10.8,4.1,965.45,75.5,1.5,20,3.9,2,10.6,0,6,8,0
20140603,13.7,11.3,2.9,962.98,74.88,2,20.6,6.1,3.8,10.6,0.3,6,8.833,0
20140604,14.4,12.5,5.2,958.83,78.42,2.2,22.1,5.3,3.5,12.3,3,6,9.333,0
20140605,14.8,12,5,963.73,73.08,2.5,19.3,8.4,5.1,7.4,0,0,7.85,0
20140606,16.8,12.8,2,965.69,70.88,1.8,25.7,5.7,3,8.2,0,0,14.267,0
20140607,19.6,14.5,2.5,966.1,68.08,1.4,28.5,8.5,5.9,7.7,0,0,14.1,0
20140608,21.6,14.8,0.3,968.06,63.75,1.8,30.1,10.6,8,9.6,0,0,14.65,0
20140609,22.3,16.3,0.3,966.88,66.21,1.7,31.3,11.1,8.7,6.3,0,0,14.017,0
20140610,23.7,16.4,2.5,966.29,62.04,1.3,32.5,12.2,10,6.2,0,0,13.4,0
20140611,24.2,18,4.9,969.8,61.29,2.8,30,17.2,15.3,12.9,0,0,11.15,0
20140612,22.1,17.5,4.8,970.63,68,2.3,27.7,15,12.2,7.2,0,0,13.25,0
20140613,19.4,13.2,5.1,966.53,60.21,2.5,25.2,13.2,8.3,8.7,0,0,8.733,0
20140614,16.3,10.9,5.6,964.61,60.38,2.6,21.6,10.5,8.2,10.3,0,0,6.883,0
20140615,15.5,10.5,3.8,966.22,61.04,3,21,8.2,5.4,9.6,0,0,10.95,0
20140616,15.5,10.3,3.3,965.48,60.83,2.4,21.8,9.7,6.4,6.7,0,0,9.733,0
20140617,15.7,11.5,6.9,965.17,66.21,2.4,21.5,9.8,8.4,9.9,0,6,4.567,0
20140618,17.2,11.4,2.7,965.53,61.88,2.8,23.8,9.1,6.4,9.1,0,0,13.883,0
20140619,17.4,11.1,4,963.99,59.63,3.3,24.4,8,5.7,11.7,1.7,6,13.65,0
20140620,13.7,11.7,6.3,964.63,75.75,3.4,18.1,6.5,3.5,10.3,0.7,6,3.817,0
20140621,13.8,10.2,4.1,965.68,68.21,1.7,20.9,6.3,3.5,7.9,0,0,10.433,0
20140622,16.8,10.3,3,966.46,59.21,2,25.1,6,3.8,9.6,0,0,14.783,0
20140623,18.3,11.2,4.1,966.75,57.25,1.5,25.4,7.5,4.7,6.7,3.8,6,11.733,0
20140624,17,13.4,5.2,963.67,70.33,2.3,21.9,12.6,11.9,7.2,0.8,6,7.3,0
20140625,14.9,12.4,5.3,959.64,73.88,2.4,19.2,8.6,5.2,10.6,12,6,3.967,0
20140626,14.3,10,1.9,962.61,65.5,1.7,21.9,4.4,2,6.9,0,0,14.033,0
20140627,17.3,11.3,5.4,963.98,62.29,1.9,25.9,7.1,4.6,8.9,0,0,11.733,0
20140628,20.2,14.7,6.8,961.52,64.71,2.9,28,15,13.7,14.6,8.5,6,8.817,0
20140629,14.8,15.8,8,959.78,93.5,4.4,16.8,11.6,10.9,10.8,12.9,6,0,0
20140630,13.3,13.2,6.5,963.53,86.71,4,17.9,9.2,7.1,12,5.9,6,3.533,0
20140701,15.5,11.7,4.5,966,69.96,1.3,21.7,7.6,6.1,5.1,0,0,9.1,0
20140702,13.8,14.2,6,968.7,89.83,1.9,17.8,9.4,7.2,7.5,3.8,6,0.667,0
20140703,17.2,12.4,3.2,972.37,67.83,1.9,25.2,7.8,4.8,6.2,0,0,14.867,0
20140704,19.6,14.3,5.1,962.19,65.29,2.8,27.7,7.6,5.6,8.9,0,6,10.983,0
20140705,20.2,15.7,6.8,960.74,66.79,5.1,24.7,15.3,12.7,15.8,5.6,6,3.45,0
20140706,22.2,16.6,3.8,961.17,64.88,2.6,28.8,13,10.6,14.2,6.8,6,14.433,0
20140707,20.3,18,6.8,962.91,76.46,2.7,25.3,15,14,15.6,0.4,6,6.6,0
20140708,16.2,16.3,7.6,957.19,88.13,5.2,20.4,12.7,12,13.4,16.9,6,0.5,0
20140709,12.7,12.3,7.7,957.23,84.17,6.7,14.9,11.1,10.1,13.2,1.2,6,0.3,0
20140710,13.1,12.2,8,958.02,81.21,4.2,16,10.6,10.1,10.3,5.6,6,0,0
20140711,16.2,13.9,6.8,959.9,77.21,2.1,21.2,12.3,10.7,5.1,0,6,2.9,0
20140712,17.5,16.1,7.2,960.39,81.13,3.8,21.6,14.1,13.1,10.1,8.7,6,2.833,0
20140713,18.4,15.3,6.8,960.1,73.75,4,23.5,14.1,12.1,10.6,0.1,6,7.067,0
20140714,18.5,15.6,5.9,963.07,74.5,2.7,23.8,12.5,10.6,11.7,0,6,9.267,0
20140715,19.3,15.2,4.7,968.61,70.71,1.9,25.4,12.9,10,6.2,0,0,12.6,0
20140716,20.4,14.9,3.8,969.29,65.96,1.3,27.6,12.5,10.3,6.2,0,0,11.883,0
20140717,21.1,15.3,3.1,969.2,64.92,1.7,27.9,14,12.3,7.4,0,0,9.7,0
20140718,21.1,15.3,1,967.68,65.63,1,29.3,12,10.3,6.5,0,0,14.283,0
20140719,22.4,16.2,2,963.45,65.04,2.1,31.3,11.2,9.5,9.1,0,0,14.05,0
20140720,22.6,18.5,5.9,959.23,69.25,2.3,31.5,13.9,12.2,11.8,0.2,6,7.9,0
20140721,17.6,17.4,7.6,959.72,86.79,4.6,20.2,15.9,15.5,10.8,58,6,1.083,0
20140722,18.2,19.4,7.7,960.84,92.92,1.8,21.4,15.7,13.5,5.7,3.1,6,0.433,0
20140723,19.1,15.8,3.9,963.24,75.08,2,26.3,12.4,10.4,9.3,0,0,10.317,0
20140724,17.9,15.1,3.8,960.66,75.88,1.9,24.9,9.7,8.3,10.3,2,6,9.667,0
20140725,19.3,14.4,3.2,961.27,68.75,1.4,26.7,10.1,8.9,5.1,0,0,11.917,0
20140726,19.8,16.1,6.6,960.1,73.42,2.4,27,11.4,9.7,17.3,4.5,6,8.133,0
20140727,18.8,18.4,5.5,962.96,85.17,3.7,23.7,14.7,13,9.1,2,6,2.6,0
20140728,19.8,17.8,5.5,959.93,78.83,2.1,26,14.3,11.9,7.5,0,0,8.183,0
20140729,19.1,18.3,7.1,956.44,83.42,1.8,23.4,13.6,12.3,16.3,13.9,6,0.283,0
20140730,18.7,19.4,8,957.55,90.21,3.7,21,17.4,17.1,8.7,11.6,6,0,0
20140731,18.6,16.7,6,962.72,79.63,2.6,22.8,12,10.5,9.1,0,6,2.767,0
20140801,18.4,16.4,4.3,960.59,79.17,2.2,24.8,10.7,9.3,9.3,0,0,6.433,0
20140802,19.4,18.6,5.3,958,84.08,2,27.7,13.5,11.5,15.3,9.4,6,8.417,0
20140803,19.6,17.3,4.7,960.63,77.54,2.3,25.8,13.8,12.2,9.8,0,6,7.517,0
20140804,20.4,17.2,5.2,964.01,74.08,2.5,26.1,15.9,15.2,13.7,5.2,6,8.533,0
